"Chidamber-Kemerer metrics,dom., 3 dez. 2023 19:32:17 GMT-03:00"
"Class,CBO,DIT,LCOM,NOC,RFC,WMC"
"org.apache.hadoop.mapreduce.lib.output.TestPathOutputCommitterFactory.OtherFactory,6,3,1,0,2,1"
"org.apache.hadoop.mapreduce.lib.output.TestPathOutputCommitterFactory.SimpleCommitter,7,3,7,0,10,8"
"org.apache.hadoop.mapreduce.lib.output.TestPathOutputCommitterFactory.SimpleCommitterFactory,6,3,1,0,2,1"
"org.apache.hadoop.mapreduce.lib.output.TestPreemptableFileOutputCommitter,11,1,1,0,15,1"
"org.apache.hadoop.mapreduce.lib.output.TestPreemptableFileOutputCommitter.TestPFOC,6,5,1,0,3,2"
"org.apache.hadoop.mapreduce.lib.output.TextOutputFormat,39,3,1,9,13,3"
"org.apache.hadoop.mapreduce.lib.output.TextOutputFormat.LineRecordWriter,8,2,1,3,12,10"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.AbstractManifestCommitterTest,56,2,13,11,182,69"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.AbstractManifestCommitterTest.ProgressCounter,2,1,1,0,13,4"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.CommitterTestBinding,17,1,1,0,14,4"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.CommitterTestBinding.ProgressCallback,3,1,1,0,2,1"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.ManifestCommitter,39,3,5,0,97,43"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.ManifestCommitterConfig,21,1,5,0,64,25"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.ManifestCommitterConstants,18,1,0,0,2,1"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.ManifestCommitterFactory,6,3,1,1,7,2"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.ManifestCommitterStatisticNames,24,1,0,0,1,1"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.ManifestCommitterTestSupport,35,1,7,0,84,17"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.ManifestCommitterTestSupport.CloseWriter,3,1,1,0,4,2"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.ManifestCommitterTestSupport.JobAndTaskIDsForTests,4,1,2,0,14,10"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.StubStoreOperations,8,2,9,0,11,9"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.StubStoreOperations.EmptyRemoteIterator,2,1,2,0,3,2"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.TaggedFileStatus,3,2,1,0,5,3"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.TestCleanupStage,8,1,1,1,14,6"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.TestCommitTaskStage,20,1,3,1,25,3"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.TestCreateOutputDirectoriesStage,20,1,1,1,41,6"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.TestJobThroughManifestCommitter,49,1,5,1,105,31"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.TestLoadManifestsStage,26,1,1,1,48,7"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.TestManifestCommitProtocol,70,1,5,1,209,89"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.TestManifestCommitProtocol.ActionToTest,n/a,n/a,n/a,n/a,1,n/a"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.TestManifestCommitProtocol.CommitterFactory,n/a,n/a,n/a,n/a,1,n/a"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.TestManifestCommitProtocol.JobData,7,1,1,0,3,2"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.TestManifestCommitProtocol.LocalCommitterFactory,3,1,1,0,2,1"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.TestRenameStageFailure,33,1,1,1,64,19"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.TestTaskManifestFileIO,13,1,1,1,39,8"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.TextOutputForTests,14,4,2,1,17,4"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.TextOutputForTests.LoggingLineRecordWriter,4,3,1,0,11,6"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.ThreadLeakTracker,2,1,1,0,16,4"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.files.AbstractManifestData,13,1,7,2,18,7"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.files.DiagnosticKeys,6,1,0,0,1,1"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.files.DirEntry,11,1,3,0,32,22"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.files.EntryStatus,4,n/a,3,n/a,6,10"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.files.FileEntry,24,1,1,0,36,22"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.files.ManifestPrinter,13,2,2,0,20,11"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.files.ManifestSuccessData,20,1,13,0,76,47"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.files.TaskManifest,28,1,8,0,53,32"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.impl.AuditingIntegration,6,1,1,0,12,7"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.impl.EntryFileIO,15,1,4,0,26,11"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.impl.EntryFileIO.Actions,2,n/a,2,n/a,2,0"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.impl.EntryFileIO.EntryIterator,5,1,1,0,14,11"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.impl.EntryFileIO.EntryWriter,10,1,1,0,54,20"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.impl.EntryFileIO.QueueEntry,3,1,0,0,2,2"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.impl.InternalConstants,7,1,0,0,2,1"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.impl.LoadedManifestData,10,1,3,0,10,6"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.impl.ManifestCommitterSupport,39,1,12,0,65,18"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.impl.ManifestCommitterSupport.AttemptDirectories,7,1,6,0,11,8"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.impl.ManifestStoreOperations,18,1,13,3,17,8"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.impl.ManifestStoreOperations.CommitFileResult,2,1,3,0,4,4"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.impl.ManifestStoreOperationsThroughFileSystem,12,1,2,1,27,16"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.impl.OutputValidationException,4,5,0,0,6,2"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.impl.TestEntryFileIO,22,3,1,0,63,23"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.impl.UnreliableManifestStoreOperations,11,1,1,0,47,37"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.stages.AbortTaskStage,4,1,1,0,4,3"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.stages.AbstractJobOrTaskStage,26,1,3,13,116,67"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.stages.AbstractJobOrTaskStage.CommitOutcome,1,1,0,0,0,0"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.stages.CleanupJobStage,20,1,3,0,28,16"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.stages.CleanupJobStage.Arguments,5,1,4,0,6,6"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.stages.CleanupJobStage.Outcome,5,n/a,4,n/a,7,4"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.stages.CleanupJobStage.Result,6,1,4,0,11,11"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.stages.CommitJobStage,15,1,1,0,29,7"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.stages.CommitJobStage.Arguments,4,1,4,0,6,5"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.stages.CommitJobStage.Result,5,1,2,0,3,3"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.stages.CommitTaskStage,9,1,1,0,8,2"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.stages.CommitTaskStage.Result,5,1,2,0,3,3"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.stages.CreateOutputDirectoriesStage,16,1,1,0,47,25"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.stages.CreateOutputDirectoriesStage.DirMapState,3,n/a,2,n/a,2,0"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.stages.CreateOutputDirectoriesStage.Result,4,1,2,0,6,4"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.stages.JobOrTaskStage,n/a,n/a,n/a,n/a,0,n/a"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.stages.LoadManifestsStage,24,1,1,0,54,9"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.stages.LoadManifestsStage.Arguments,4,1,1,0,4,2"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.stages.LoadManifestsStage.EntryWriteException,1,4,0,0,2,1"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.stages.LoadManifestsStage.Result,5,1,2,0,3,3"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.stages.LoadManifestsStage.SummaryInfo,9,1,1,0,30,9"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.stages.RenameFilesStage,11,1,1,0,35,5"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.stages.SaveSuccessFileStage,4,1,2,0,5,3"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.stages.SaveTaskManifestStage,5,1,1,0,6,2"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.stages.SetupJobStage,8,1,1,0,4,3"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.stages.SetupTaskStage,6,1,1,0,3,2"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.stages.StageConfig,22,1,5,0,60,52"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.stages.StageEventCallbacks,n/a,n/a,n/a,n/a,2,n/a"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.stages.TaskAttemptScanDirectoryStage,11,1,1,0,31,9"
"org.apache.hadoop.mapreduce.lib.output.committer.manifest.stages.ValidateRenamedFilesStage,11,1,1,0,30,9"
"org.apache.hadoop.mapreduce.lib.partition.BinaryPartitioner,8,2,1,1,11,6"
"org.apache.hadoop.mapreduce.lib.partition.HashPartitioner,2,2,1,0,2,1"
"org.apache.hadoop.mapreduce.lib.partition.InputSampler,24,2,2,1,50,21"
"org.apache.hadoop.mapreduce.lib.partition.InputSampler.IntervalSampler,13,1,1,1,19,6"
"org.apache.hadoop.mapreduce.lib.partition.InputSampler.RandomSampler,13,1,1,1,28,8"
"org.apache.hadoop.mapreduce.lib.partition.InputSampler.Sampler,n/a,n/a,n/a,n/a,1,n/a"
"org.apache.hadoop.mapreduce.lib.partition.InputSampler.SplitSampler,13,1,1,1,19,6"
"org.apache.hadoop.mapreduce.lib.partition.KeyFieldBasedComparator,16,2,1,1,28,71"
"org.apache.hadoop.mapreduce.lib.partition.KeyFieldBasedPartitioner,16,2,1,1,27,13"
"org.apache.hadoop.mapreduce.lib.partition.KeyFieldHelper,6,1,1,0,26,51"
"org.apache.hadoop.mapreduce.lib.partition.KeyFieldHelper.KeyDescription,4,1,0,0,1,3"
"org.apache.hadoop.mapreduce.lib.partition.RehashPartitioner,2,2,1,0,2,1"
"org.apache.hadoop.mapreduce.lib.partition.TestBinaryPartitioner,5,1,4,0,11,4"
"org.apache.hadoop.mapreduce.lib.partition.TestInputSampler,14,1,1,0,17,12"
"org.apache.hadoop.mapreduce.lib.partition.TestInputSampler.MapredSequentialSplit,2,1,5,0,6,6"
"org.apache.hadoop.mapreduce.lib.partition.TestInputSampler.SequentialSplit,3,2,3,0,4,4"
"org.apache.hadoop.mapreduce.lib.partition.TestInputSampler.TestInputSamplerIF,11,2,2,0,6,10"
"org.apache.hadoop.mapreduce.lib.partition.TestInputSampler.TestMapredInputSamplerIF,13,3,2,0,11,10"
"org.apache.hadoop.mapreduce.lib.partition.TestKeyFieldHelper,3,1,3,0,21,12"
"org.apache.hadoop.mapreduce.lib.partition.TestMRKeyFieldBasedComparator,16,2,1,0,31,10"
"org.apache.hadoop.mapreduce.lib.partition.TestMRKeyFieldBasedPartitioner,4,1,1,0,12,1"
"org.apache.hadoop.mapreduce.lib.partition.TestRehashPartitioner,3,1,1,0,10,4"
"org.apache.hadoop.mapreduce.lib.partition.TestTotalOrderPartitioner,19,1,1,0,42,11"
"org.apache.hadoop.mapreduce.lib.partition.TestTotalOrderPartitioner.Check,1,1,0,0,1,1"
"org.apache.hadoop.mapreduce.lib.partition.TestTotalOrderPartitioner.ReverseStringComparator,6,1,2,0,5,2"
"org.apache.hadoop.mapreduce.lib.partition.TotalOrderPartitioner,26,2,1,1,48,25"
"org.apache.hadoop.mapreduce.lib.partition.TotalOrderPartitioner.BinarySearchNode,3,1,1,0,3,3"
"org.apache.hadoop.mapreduce.lib.partition.TotalOrderPartitioner.CarriedTrieNodeRef,2,1,0,0,1,1"
"org.apache.hadoop.mapreduce.lib.partition.TotalOrderPartitioner.InnerTrieNode,4,2,1,0,7,3"
"org.apache.hadoop.mapreduce.lib.partition.TotalOrderPartitioner.LeafTrieNode,3,2,1,0,4,3"
"org.apache.hadoop.mapreduce.lib.partition.TotalOrderPartitioner.Node,n/a,n/a,n/a,n/a,1,n/a"
"org.apache.hadoop.mapreduce.lib.partition.TotalOrderPartitioner.SinglySplitTrieNode,3,2,1,0,4,3"
"org.apache.hadoop.mapreduce.lib.partition.TotalOrderPartitioner.TrieNode,8,1,1,0,2,2"
"org.apache.hadoop.mapreduce.lib.partition.TotalOrderPartitioner.UnsplitTrieNode,3,2,1,0,3,2"
"org.apache.hadoop.mapreduce.lib.reduce.IntSumReducer,7,2,1,1,5,2"
"org.apache.hadoop.mapreduce.lib.reduce.LongSumReducer,7,2,1,0,5,2"
"org.apache.hadoop.mapreduce.lib.reduce.WrappedReducer,7,2,1,0,2,1"
"org.apache.hadoop.mapreduce.lib.reduce.WrappedReducer.Context,21,2,1,0,103,52"
"org.apache.hadoop.mapreduce.protocol.ClientProtocol,n/a,n/a,n/a,n/a,30,n/a"
"org.apache.hadoop.mapreduce.protocol.ClientProtocolProvider,6,1,3,3,3,0"
"org.apache.hadoop.mapreduce.security.CredentialsTestJob,18,2,3,0,30,9"
"org.apache.hadoop.mapreduce.security.CredentialsTestJob.CredentialsTestMapper,7,2,1,0,4,2"
"org.apache.hadoop.mapreduce.security.CredentialsTestJob.CredentialsTestReducer,7,2,1,0,4,2"
"org.apache.hadoop.mapreduce.security.IntermediateEncryptedStream,19,1,7,0,18,9"
"org.apache.hadoop.mapreduce.security.SecureShuffleUtils,10,1,2,0,28,11"
"org.apache.hadoop.mapreduce.security.SpillCallBackInjector,5,1,9,1,10,10"
"org.apache.hadoop.mapreduce.security.SpillCallBackPathsFinder,8,2,1,0,38,22"
"org.apache.hadoop.mapreduce.security.TestBinaryTokenFile,22,1,1,0,44,8"
"org.apache.hadoop.mapreduce.security.TestBinaryTokenFile.MySleepJob,8,3,1,0,8,2"
"org.apache.hadoop.mapreduce.security.TestBinaryTokenFile.MySleepMapper,13,3,1,0,21,11"
"org.apache.hadoop.mapreduce.security.TestJHSSecurity,28,1,1,0,36,16"
"org.apache.hadoop.mapreduce.security.TestMRCredentials,17,1,1,0,38,8"
"org.apache.hadoop.mapreduce.security.TestTokenCache,17,1,1,0,44,13"
"org.apache.hadoop.mapreduce.security.TestUmbilicalProtocolWithJobToken,19,1,1,0,31,3"
"org.apache.hadoop.mapreduce.security.TokenCache,39,1,4,0,50,29"
"org.apache.hadoop.mapreduce.security.ssl.TestEncryptedShuffle,17,1,1,0,57,12"
"org.apache.hadoop.mapreduce.security.token.JobTokenIdentifier,27,2,2,0,14,8"
"org.apache.hadoop.mapreduce.security.token.JobTokenIdentifier.Renewer,3,3,1,0,1,1"
"org.apache.hadoop.mapreduce.security.token.JobTokenSecretManager,27,2,4,0,23,10"
"org.apache.hadoop.mapreduce.security.token.JobTokenSelector,6,1,1,0,4,4"
"org.apache.hadoop.mapreduce.security.token.delegation.DelegationTokenIdentifier,10,3,1,0,5,3"
"org.apache.hadoop.mapreduce.security.token.delegation.DelegationTokenSecretManager,2,3,1,0,4,2"
"org.apache.hadoop.mapreduce.security.token.delegation.DelegationTokenSelector,3,2,0,0,2,1"
"org.apache.hadoop.mapreduce.security.token.delegation.TestDelegationToken,11,1,1,0,18,8"
"org.apache.hadoop.mapreduce.server.jobtracker.JTConfig,n/a,n/a,n/a,n/a,0,n/a"
"org.apache.hadoop.mapreduce.server.tasktracker.TTConfig,n/a,n/a,n/a,n/a,0,n/a"
"org.apache.hadoop.mapreduce.split.JobSplit,3,1,0,0,2,0"
"org.apache.hadoop.mapreduce.split.JobSplit.SplitMetaInfo,7,1,1,0,23,14"
"org.apache.hadoop.mapreduce.split.JobSplit.TaskSplitIndex,6,1,1,0,10,6"
"org.apache.hadoop.mapreduce.split.JobSplit.TaskSplitMetaInfo,19,1,3,0,15,9"
"org.apache.hadoop.mapreduce.split.JobSplitWriter,23,1,1,0,39,15"
"org.apache.hadoop.mapreduce.split.SplitMetaInfoReader,19,1,1,0,20,5"
"org.apache.hadoop.mapreduce.split.TestJobSplitWriter,13,1,1,0,19,2"
"org.apache.hadoop.mapreduce.split.TestJobSplitWriterWithEC,24,1,1,0,38,5"
"org.apache.hadoop.mapreduce.task.JobContextImpl,146,1,3,3,88,59"
"org.apache.hadoop.mapreduce.task.MapContextImpl,26,4,2,0,9,5"
"org.apache.hadoop.mapreduce.task.ReduceContextImpl,20,4,2,0,27,13"
"org.apache.hadoop.mapreduce.task.ReduceContextImpl.ValueIterable,2,1,1,0,1,1"
"org.apache.hadoop.mapreduce.task.ReduceContextImpl.ValueIterator,9,1,2,0,38,22"
"org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl,48,2,2,2,25,11"
"org.apache.hadoop.mapreduce.task.TaskAttemptContextImpl.DummyReporter,6,2,5,0,8,5"
"org.apache.hadoop.mapreduce.task.TaskInputOutputContextImpl,9,3,5,2,8,3"
"org.apache.hadoop.mapreduce.task.annotation.Checkpointable,n/a,n/a,n/a,n/a,0,n/a"
"org.apache.hadoop.mapreduce.task.reduce.EventFetcher,12,2,1,0,25,12"
"org.apache.hadoop.mapreduce.task.reduce.ExceptionReporter,n/a,n/a,n/a,n/a,1,n/a"
"org.apache.hadoop.mapreduce.task.reduce.Fetcher,31,2,1,2,115,70"
"org.apache.hadoop.mapreduce.task.reduce.Fetcher.ShuffleErrors,2,n/a,2,n/a,2,0"
"org.apache.hadoop.mapreduce.task.reduce.Fetcher.TryAgainLaterException,1,4,0,0,2,1"
"org.apache.hadoop.mapreduce.task.reduce.IFileWrappedMapOutput,11,2,2,2,6,3"
"org.apache.hadoop.mapreduce.task.reduce.InMemoryMapOutput,23,3,4,0,25,10"
"org.apache.hadoop.mapreduce.task.reduce.InMemoryReader,6,2,2,0,22,12"
"org.apache.hadoop.mapreduce.task.reduce.InMemoryWriter,7,2,2,0,15,6"
"org.apache.hadoop.mapreduce.task.reduce.LocalFetcher,21,3,1,0,40,9"
"org.apache.hadoop.mapreduce.task.reduce.MapHost,13,1,3,0,15,13"
"org.apache.hadoop.mapreduce.task.reduce.MapHost.State,3,n/a,2,n/a,2,0"
"org.apache.hadoop.mapreduce.task.reduce.MapOutput,18,1,7,1,13,8"
"org.apache.hadoop.mapreduce.task.reduce.MapOutput.MapOutputComparator,2,1,1,0,1,5"
"org.apache.hadoop.mapreduce.task.reduce.MergeManager,n/a,n/a,n/a,n/a,3,n/a"
"org.apache.hadoop.mapreduce.task.reduce.MergeManagerImpl,51,1,4,1,100,49"
"org.apache.hadoop.mapreduce.task.reduce.MergeManagerImpl.CompressAwarePath,7,2,2,0,12,8"
"org.apache.hadoop.mapreduce.task.reduce.MergeManagerImpl.InMemoryMerger,21,3,1,0,34,4"
"org.apache.hadoop.mapreduce.task.reduce.MergeManagerImpl.IntermediateMemoryToMemoryMerger,13,3,1,0,23,3"
"org.apache.hadoop.mapreduce.task.reduce.MergeManagerImpl.OnDiskMerger,18,3,1,0,33,4"
"org.apache.hadoop.mapreduce.task.reduce.MergeManagerImpl.RawKVIteratorReader,4,2,1,0,14,6"
"org.apache.hadoop.mapreduce.task.reduce.MergeThread,9,2,1,0,32,12"
"org.apache.hadoop.mapreduce.task.reduce.OnDiskMapOutput,18,3,3,0,36,11"
"org.apache.hadoop.mapreduce.task.reduce.Shuffle,26,1,2,0,51,13"
"org.apache.hadoop.mapreduce.task.reduce.Shuffle.ShuffleError,1,4,0,0,2,1"
"org.apache.hadoop.mapreduce.task.reduce.ShuffleClientMetrics,21,1,5,0,25,9"
"org.apache.hadoop.mapreduce.task.reduce.ShuffleHeader,9,1,1,0,10,4"
"org.apache.hadoop.mapreduce.task.reduce.ShuffleScheduler,n/a,n/a,n/a,n/a,3,n/a"
"org.apache.hadoop.mapreduce.task.reduce.ShuffleSchedulerImpl,29,1,3,0,125,60"
"org.apache.hadoop.mapreduce.task.reduce.ShuffleSchedulerImpl.CopyTimeTracker,2,1,1,0,12,9"
"org.apache.hadoop.mapreduce.task.reduce.ShuffleSchedulerImpl.CopyTimeTracker.Interval,1,1,1,0,2,2"
"org.apache.hadoop.mapreduce.task.reduce.ShuffleSchedulerImpl.Penalty,4,1,1,0,5,5"
"org.apache.hadoop.mapreduce.task.reduce.ShuffleSchedulerImpl.Referee,5,2,1,0,9,4"
"org.apache.hadoop.mapreduce.task.reduce.TestEventFetcher,10,1,1,0,11,3"
"org.apache.hadoop.mapreduce.task.reduce.TestEventFetcher.EventFetcherForTest,6,3,1,0,4,2"
"org.apache.hadoop.mapreduce.task.reduce.TestFetcher,33,1,1,0,87,25"
"org.apache.hadoop.mapreduce.task.reduce.TestFetcher.FakeFetcher,9,3,1,0,7,5"
"org.apache.hadoop.mapreduce.task.reduce.TestFetcher.StuckInputStream,1,3,1,0,17,14"
"org.apache.hadoop.mapreduce.task.reduce.TestMergeManager,21,1,2,0,46,11"
"org.apache.hadoop.mapreduce.task.reduce.TestMergeManager.StubbedMergeManager,10,2,1,0,8,3"
"org.apache.hadoop.mapreduce.task.reduce.TestMergeManager.TestExceptionReporter,2,1,1,0,6,2"
"org.apache.hadoop.mapreduce.task.reduce.TestMergeManager.TestMergeThread,7,3,1,0,11,5"
"org.apache.hadoop.mapreduce.task.reduce.TestMerger,39,1,1,0,90,27"
"org.apache.hadoop.mapreduce.task.reduce.TestShuffleClientMetrics,7,1,1,0,10,1"
"org.apache.hadoop.mapreduce.task.reduce.TestShuffleScheduler,23,1,2,0,31,13"
"org.apache.hadoop.mapreduce.tools.CLI,39,2,2,1,135,137"
"org.apache.hadoop.mapreduce.tools.TestCLI,11,1,3,0,21,9"
"org.apache.hadoop.mapreduce.util.ConfigUtil,29,1,1,0,7,3"
"org.apache.hadoop.mapreduce.util.CountersStrings,10,1,1,0,36,14"
"org.apache.hadoop.mapreduce.util.HostUtil,1,1,3,0,8,4"
"org.apache.hadoop.mapreduce.util.JobHistoryEventUtils,14,1,2,0,20,9"
"org.apache.hadoop.mapreduce.util.MRAsyncDiskService,8,1,1,0,45,31"
"org.apache.hadoop.mapreduce.util.MRAsyncDiskService.DeleteTask,4,1,1,0,8,5"
"org.apache.hadoop.mapreduce.util.MRJobConfUtil,16,1,5,0,31,17"
"org.apache.hadoop.mapreduce.util.ProcessTree,5,1,1,0,29,26"
"org.apache.hadoop.mapreduce.util.ProcessTree.SigKillThread,1,2,1,0,6,2"
"org.apache.hadoop.mapreduce.util.ResourceBundles,6,1,1,0,12,6"
"org.apache.hadoop.mapreduce.util.TestMRAsyncDiskService,10,1,1,0,49,17"
"org.apache.hadoop.mapreduce.v2.LogParams,6,1,4,0,9,9"
"org.apache.hadoop.mapreduce.v2.MiniMRYarnCluster,51,4,2,0,62,21"
"org.apache.hadoop.mapreduce.v2.MiniMRYarnCluster.JobHistoryServerWrapper,10,2,1,0,22,7"
"org.apache.hadoop.mapreduce.v2.TestMRAMWithNonNormalizedCapabilities,12,1,1,0,36,8"
"org.apache.hadoop.mapreduce.v2.TestMRAppWithCombiner,21,1,1,0,51,11"
"org.apache.hadoop.mapreduce.v2.TestMRAppWithCombiner.MyCombinerToCheckReporter,4,3,1,0,1,2"
"org.apache.hadoop.mapreduce.v2.TestMRJobs,83,1,1,1,215,109"
"org.apache.hadoop.mapreduce.v2.TestMRJobs.ConfVerificationMapper,7,3,1,0,11,4"
"org.apache.hadoop.mapreduce.v2.TestMRJobs.CustomOutputFormat,4,3,1,0,10,4"
"org.apache.hadoop.mapreduce.v2.TestMRJobs.CustomSpeculator,6,3,1,0,11,4"
"org.apache.hadoop.mapreduce.v2.TestMRJobs.DistributedCacheChecker,15,2,1,0,36,7"
"org.apache.hadoop.mapreduce.v2.TestMRJobs.ResourceViolation,1,n/a,2,n/a,2,0"
"org.apache.hadoop.mapreduce.v2.TestMRJobs.SharedCacheChecker,6,2,1,0,1,1"
"org.apache.hadoop.mapreduce.v2.TestMRJobsWithHistoryService,30,1,1,0,58,13"
"org.apache.hadoop.mapreduce.v2.TestMRJobsWithProfiler,27,1,1,0,78,26"
"org.apache.hadoop.mapreduce.v2.TestMROldApiJobs,22,1,1,0,54,15"
"org.apache.hadoop.mapreduce.v2.TestMiniMRProxyUser,13,1,1,0,52,13"
"org.apache.hadoop.mapreduce.v2.TestNonExistentJob,12,1,1,0,32,8"
"org.apache.hadoop.mapreduce.v2.TestRMNMInfo,14,1,2,0,46,10"
"org.apache.hadoop.mapreduce.v2.TestRPCFactories,8,1,1,0,18,3"
"org.apache.hadoop.mapreduce.v2.TestRPCFactories.MRClientProtocolTestImpl,30,1,15,0,15,15"
"org.apache.hadoop.mapreduce.v2.TestRecordFactory,7,1,1,0,5,1"
"org.apache.hadoop.mapreduce.v2.TestSpeculativeExecOnCluster,35,1,2,0,72,29"
"org.apache.hadoop.mapreduce.v2.TestSpeculativeExecOnCluster.DynamicSleepDurationCalcImpl,6,1,1,0,5,5"
"org.apache.hadoop.mapreduce.v2.TestSpeculativeExecOnCluster.EmptySplit,3,2,4,0,4,4"
"org.apache.hadoop.mapreduce.v2.TestSpeculativeExecOnCluster.EstimatorMetricsPair,5,1,1,0,6,8"
"org.apache.hadoop.mapreduce.v2.TestSpeculativeExecOnCluster.SleepDurationCalcImpl,4,1,1,0,2,3"
"org.apache.hadoop.mapreduce.v2.TestSpeculativeExecOnCluster.SleepDurationCalculator,n/a,n/a,n/a,n/a,1,n/a"
"org.apache.hadoop.mapreduce.v2.TestSpeculativeExecOnCluster.SlowingSleepDurationCalcImpl,5,1,1,0,5,4"
